id_cliente,idade,saldo_atual,divida_atual,renda_anual,valor_em_investimentos,taxa_utilizacao_credito,num_emprestimos,num_contas_bancarias,num_cartoes_credito,dias_atraso_dt_venc,num_pgtos_atrasados,num_consultas_credito,taxa_juros,investe_exterior,pessoa_polit_exp,limite_adicional
1689,33,61.93,2376.31,72812.63,510.07,35.35,7,10,8,47,23,4,31,Não,Não,0
466,43,353.32,677.27,92691.13,571.54,34.62,2,6,4,12,14,2,8,Sim,Não,0
3232,18,221.46,1852.75,18934.7,128.43,33.1,6,8,3,20,20,7,11,Não,Não,0
11307,44,424.69,631.58,99108.39,477.54,35.62,2,4,5,7,19,8,19,Não,Não,0
6175,45,253.84,3962.26,24108.34,112.11,31.65,6,6,5,20,17,7,23,Sim,Não,0
4382,48,134.18,3339.7,72714.82,334.89,35.09,6,9,10,29,17,10,28,Não,Sim,0
7524,54,139.76,78.41,104295.2,721.51,36.26,4,0,7,2,2,4,10,Não,Não,0
869,34,217.34,1790.35,22398.63,126.14,27.44,8,10,7,55,25,12,27,Não,Não,0
3746,47,193.74,1150.36,75341.98,413.84,34.57,4,7,4,10,19,1,11,Não,Não,1
3316,33,318.39,1453.63,23220.29,122.34,39.33,0,6,5,6,14,8,9,Não,Não,0
6206,33,371.24,1961.87,24241.51,41.17,32.07,2,8,10,6,20,9,22,Sim,Não,0
1622,42,244.55,1408.63,42555.7,271.31,23.4,3,8,3,25,14,8,10,Sim,Não,0
10523,23,273.44,74.12,98525.42,134.2,23.98,2,6,4,14,11,0,15,Não,Não,0
5236,56,432.72,525.01,43942.39,106.46,38.12,1,4,5,10,1,4,5,Não,Não,1
6207,44,245.29,2236.0,51170.55,299.86,38.82,2,3,6,20,12,4,22,Não,Não,0
5913,25,451.83,1205.02,20931440.38,858.77,26.34,2,3,5,13,13,4,15,Não,Sim,0
4675,28,444.33,441.24,54959.07,72.25,32.99,4,4,7,7,1,1,2,Não,Não,0
8373,49,560.62,221.62,70993.43,190.03,28.3,0,7,6,16,10,4,17,Não,Sim,0
1723,53,371.31,1484.37,104489.15,134.2,24.01,3,7,5,7,20,4,6,Não,Não,0
7683,47,288.39,2111.68,10927.85,43.69,34.61,3,4,6,16,20,4,29,Não,Não,0
6835,32,242.73,2054.39,15207.59,115.45,37.48,6,10,8,20,19,9,33,Sim,Não,0
3782,36,232.58,4538.03,25637.2,135.17,24.6,7,8,7,59,15,8,22,Sim,Não,0
4450,30,224.05,4161.42,43345.4,134.2,35.62,9,9,6,30,17,8,32,Não,Não,0
3014,32,893.31,794.53,98524.82,97.14,29.06,0,2,4,10,3,1,5,Não,Não,1
6022,18,288.18,4107.9,24709.83,30.92,32.69,5,8,7,31,22,8,16,Sim,Não,0
5539,26,312.98,1711.24,61729.27,76.9,29.98,8,6,10,24,25,6,27,Não,Não,0
5313,33,288.2,7.64,13254.12,0.0,37.78,3,8,4,7,10,6,16,Sim,Não,0
10452,53,955.77,1045.06,142170.42,206.17,34.53,3,4,7,7,14,3,5,Não,Não,1
8372,29,443.08,1322.15,55703.44,10000.0,37.89,4,6,10,46,16,7,23,Não,Não,0
10740,26,509.4,1175.18,73822.81,90.33,39.19,6,4,5,25,19,8,12,Não,Não,0
9919,27,330.73,2694.58,45025.32,148.78,35.72,6,7,6,50,22,10,18,Sim,Não,0
1112,48,315.84,645.4,21552.22,34.32,35.78,3,5,1,13,7,1,3,Não,Não,1
9647,29,270.73,3127.61,19361.03,12.63,23.25,6,6,7,51,22,6,25,Sim,Não,0
4820,34,1054.95,868.51,162688.38,392.37,39.6,2,1,3,13,3,3,8,Não,Não,1
10484,46,310.74,649.26,25423.04,82.04,22.52,3,6,6,28,14,5,5,Sim,Não,0
9675,22,334.99,501.96,21993.89,52.98,28.1,2,4,3,13,1,3,2,Não,Não,1
1627,42,518.77,1348.97,74958.39,101.72,40.14,4,1,6,10,8,2,1,Não,Não,0
8775,49,740.63,69.41,94172.54,134.2,30.78,1,0,3,9,10,4,1,Não,Sim,0
11693,57,470.88,927.27,172123.17,1279.91,32.76,0,2,4,2,10,4,12,Não,Não,1
2168,30,311.51,1262.11,111634.41,618.69,34.43,5,3,4,29,9,6,19,Não,Não,0
6922,27,271.31,4176.67,27635.95,153.77,27.34,5,8,9,20,14,9,30,Não,Não,0
4094,39,298.0,3368.01,26299.17,95.19,39.88,8,8,10,52,24,9,19,Não,Não,0
3275,29,613.0,1084.06,96648.82,180.26,38.99,3,8,5,18,9,7,16,Não,Não,0
3878,26,279.99,893.13,34196.97,128.65,31.31,2,3,6,8,17,2,5,Não,Não,0
11504,55,184.48,93.25,148980.73,1322.33,30.63,0,0,4,4,5,1,2,Sim,Não,0
5381,40,364.51,1488.29,39928.99,70.42,25.6,5,7,3,27,17,6,13,Não,Sim,0
2022,54,391.08,458.53,48485.87,122.5,38.3,2,0,5,19,4,3,8,Não,Não,0
12274,39,356.33,896.47,36708.37,179.0,33.8,0,3,5,11,13,2,4,Não,Não,0
1220,23,593.05,95.23,80203.22,191.9,26.23,2,3,5,7,17,6,12,Não,Sim,0
10460,35,430.62,519.33,80045.65,185.93,29.72,4,5,6,16,8,0,18,Não,Não,0
2413,33,595.03,1081.09,78141.38,159.54,24.83,0,8,7,19,11,1,17,Não,Não,0
9664,20,239.15,1457.21,13678.5,69.15,24.81,6,10,5,24,16,4,15,Não,Não,0
5462,60,842.8,607.78,125629.24,394.29,31.53,0,0,7,27,1,1,7,Sim,Não,0
7173,40,323.65,707.38,44030.13,148.45,33.92,4,4,3,6,15,4,20,Não,Não,0
8760,43,193.47,4477.94,51207.96,198.7,26.96,8,10,8,46,20,8,21,Sim,Não,0
9405,34,637.99,482.73,117483.52,204.93,26.67,4,4,7,10,3,4,7,Não,Não,0
10099,57,260.87,365.03,18561.03,107.37,28.55,4,6,5,25,12,2,11,Sim,Não,0
1494,39,273.24,162.58,40708.66,294.96,30.63,0,7,3,29,18,6,10,Não,Não,0
8418,56,708.99,1480.53,117726.06,10000.0,36.03,4,4,7,15,8,0,17,Não,Não,0
6373,49,321.18,946.91,42697.79,131.18,33.23,4,1,2,9,6,0,10,Não,Não,1
1119,22,368.22,1693.68,70788.07,204.95,37.69,4,7,4,25,6,7,11,Sim,Não,0
11841,35,517.53,953.94,87444.54,272.22,25.8,2,3,4,2,5,2,1,Sim,Não,1
5895,27,290.04,292.4,17875.8,81.66,31.3,5,5,5,30,13,4,12,Não,Não,0
4950,50,303.58,1157.08,41921.12,101.93,34.59,4,6,7,21,14,1,4,Sim,Não,0
11377,28,682.5,1317.56,93541.94,144.32,30.14,3,2,7,5,0,0,8,Não,Não,0
7464,40,345.13,1009.92,53851.23,231.65,37.36,2,4,6,13,1,2,2,Não,Não,1
4099,26,1083.18,1245.73,115864.79,73.08,32.84,0,4,2,8,9,4,2,Não,Não,1
1808,53,392.46,622.08,45506.25,34.47,36.8,4,8,6,19,20,3,9,Não,Não,1
7793,24,625.33,321.9,126964.3,358.1,37.34,3,3,2,14,2,3,5,Não,Não,1
544,53,673.29,997.98,81211.12,134.2,34.8,2,7,4,10,14,2,6,Sim,Não,0
9672,31,404.86,452.91,30287.57,33.71,38.7,2,5,4,4,15,4,6,Não,Não,1
411,39,260.13,275.06,21825.13,149.74,32.13,2,4,3,22,16,6,8,Não,Não,0
5338,38,327.14,849.98,19163.85,30.29,25.21,3,5,5,15,5,4,6,Não,Não,0
5360,52,764.86,1124.24,93459.14,155.22,26.31,0,0,3,1,5,3,5,Não,Não,1
2983,33,298.57,1568.49,15498.68,53.12,38.1,5,7,7,36,22,6,34,Sim,Não,0
2155,57,260.85,1362.09,19156.49,124.91,36.88,3,5,2,9,0,1,5,Não,Não,0
10728,49,260.72,2574.11,14408.26,43.12,36.64,6,7,7,38,18,6,28,Não,Sim,0
2778,47,804.46,321.59,86306.09,53.82,33.22,0,7,6,7,9,5,12,Não,Não,0
4177,40,327.4,1507.89,50319.47,52.03,37.21,6,9,7,67,20,11,29,Não,Não,0
5910,25,642.87,1437.16,71603.92,64.73,31.17,0,3,5,2,1,2,2,Sim,Não,0
11813,40,939.12,1078.62,162749.86,425.36,26.66,3,5,4,11,6,2,6,Não,Não,1
4129,27,442.63,713.44,54468.85,165.2,24.45,0,0,5,24,9,1,11,Sim,Não,0
3449,38,320.3,921.87,96263.57,10000.0,38.44,1,3,7,20,14,2,1,Não,Não,0
11909,23,193.49,3213.09,25624.59,195.25,28.41,9,6,7,53,19,11,25,Sim,Não,0
3099,39,337.88,110.35,44882.08,82.05,26.6,4,3,6,13,14,4,20,Não,Não,0
11095,60,378.35,993.17,38830.05,104.24,23.84,2,5,5,9,3,4,9,Sim,Não,1
7696,30,211.98,1398.09,44816.77,341.84,30.94,1,7,6,18,14,0,15,Não,Não,0
7986,49,376.67,704.02,40464.57,108.82,33.33,0,8,6,20,16,4,20,Não,Não,0
9816,18,337.17,2984.04,88623.6,520.89,33.43,9,7,7,47,25,9,26,Não,Não,0
3195,59,593.19,306.98,80358.09,183.06,37.82,1,1,3,6,2,2,11,Não,Não,1
4412,31,481.43,241.07,46594.85,63.33,34.22,2,2,3,12,5,4,2,Não,Sim,0
6598,38,267.87,2075.14,19718.66,63.12,36.08,3,8,5,20,18,10,30,Não,Não,0
12024,60,324.05,58.64,17462.06,47.82,24.88,2,3,4,21,14,4,13,Não,Não,0
9266,30,286.38,697.28,17784.92,32.41,33.75,7,6,4,27,15,6,8,Sim,Não,0
2560,46,502.3,1054.58,47422.91,44.86,23.84,3,2,3,5,7,0,4,Não,Não,1
6463,40,400.93,2362.56,76920.32,294.33,34.96,2,7,6,41,18,6,26,Não,Não,0
12463,33,427.87,807.65,45794.21,68.61,32.01,2,7,3,25,10,2,18,Não,Não,0
4605,45,456.34,615.92,166964.59,713.0,33.65,4,4,2,1,2,0,11,Não,Não,0
4581,38,301.67,544.75,116143.21,658.01,28.7,3,4,4,11,14,0,7,Não,Não,0
5525,42,257.85,2117.29,10739.38,14.34,25.23,6,3,3,16,15,10,15,Sim,Não,0
11073,57,381.59,714.69,171210.37,1125.95,26.82,3,0,4,1,9,4,5,Não,Não,0
6910,30,356.54,490.98,49779.79,228.27,38.61,1,2,6,19,7,4,1,Não,Não,0
10342,34,761.5,1331.5,148882.92,585.22,40.9,2,1,4,22,2,1,5,Não,Não,0
8531,41,290.7,1812.46,12549.88,51.25,38.84,5,7,7,5,11,9,28,Não,Não,0
6493,52,1181.36,694.02,141609.03,125.83,41.12,1,5,4,21,18,1,6,Não,Não,0
903,57,508.46,60.04,89362.93,296.02,27.92,4,5,5,22,11,2,16,Não,Não,0
8367,23,246.99,3075.98,12168.55,44.19,33.16,9,10,7,59,14,7,16,Não,Não,0
8658,54,604.53,1334.35,166995.15,811.62,41.54,2,2,3,24,8,2,3,Não,Não,0
11277,46,341.94,1420.13,29278.24,51.75,22.9,2,6,7,27,13,0,11,Sim,Não,0
5838,49,351.01,136.25,25794.08,49.61,32.67,1,0,7,19,3,4,12,Não,Não,0
494,44,330.26,1495.03,34314.97,134.2,35.22,3,4,4,31,13,8,9,Sim,Não,0
7475,58,281.64,161.57,22686.43,78.45,24.13,3,1,4,6,1,1,5,Não,Não,1
8188,32,318.39,2625.27,26820.48,60.01,30.9,6,7,8,40,17,8,29,Sim,Não,0
2268,26,1041.79,945.29,139366.3,156.63,42.49,2,1,3,13,2,1,12,Não,Não,1
8751,24,364.71,754.8,158220.03,974.56,38.63,3,2,5,24,2,4,3,Sim,Não,0
8584,25,714.28,780.16,110001.44,328.98,26.28,1,7,5,22,11,4,14,Não,Não,0
10570,28,259.99,2279.36,24054.76,89.33,33.34,6,7,7,29,17,8,23,Não,Não,0
2537,50,278.57,1191.71,15866.94,101.58,39.71,1,8,6,7,9,0,7,Não,Não,0
151,24,369.54,180.94,40898.3,128.35,35.63,1,3,3,30,8,8,15,Não,Não,0
9762,35,80.37,41.67,74672.58,389.5,23.32,7,5,4,26,13,6,11,Não,Não,0
3234,43,291.45,537.45,17285.51,91.58,31.77,1,4,3,28,14,2,5,Sim,Não,0
1840,50,401.42,3445.84,66912.56,78.45,33.85,7,8,9,21,19,12,23,Não,Não,0
11799,41,369.04,975.09,45104.94,162.02,28.63,2,5,3,27,16,7,5,Não,Não,0
8328,26,287.57,844.25,19862.47,72.56,23.18,4,5,4,29,16,6,19,Sim,Não,0
2985,57,674.34,1305.65,77257.47,60.68,35.36,3,5,6,10,5,4,1,Não,Não,0
8474,45,432.64,1451.24,31912.62,53.21,35.05,0,5,4,7,16,0,18,Sim,Não,0
6233,29,663.6,1149.07,95322.66,314.65,34.48,0,4,3,14,14,4,8,Não,Não,0
2590,39,251.12,974.45,32684.19,232.58,30.16,2,3,7,19,13,0,19,Sim,Não,0
2617,35,425.58,1433.84,31615.53,46.43,33.69,0,5,7,26,17,6,8,Não,Não,0
1615,38,177.97,323.53,42425.77,134.2,28.62,4,0,3,15,12,3,5,Não,Sim,0
10513,39,651.8,118.8,104875.0,327.07,32.05,1,5,6,11,12,0,5,Não,Não,0
8458,25,271.75,812.34,15459.34,30.32,27.83,7,3,4,11,15,4,8,Não,Não,0
4421,39,251.77,1538.98,25765.02,174.8,28.46,4,7,6,44,24,8,20,Sim,Não,0
10914,22,496.52,806.5,69298.52,103.68,40.13,3,4,7,15,23,8,16,Não,Não,0
5698,18,303.35,146.6,23198.78,80.09,27.61,3,6,3,12,17,8,16,Sim,Não,0
4065,18,219.28,3254.51,24610.67,10000.0,24.94,9,7,9,40,15,8,18,Não,Não,0
12179,42,233.01,4673.99,15140.8,105.19,34.06,8,10,8,23,16,9,32,Não,Não,0
6881,22,679.38,731.36,84600.03,69.97,40.11,4,0,5,15,14,3,3,Não,Não,1
1091,46,362.24,168.0,26507.03,67.39,26.79,3,3,5,19,10,4,14,Não,Não,0
10573,41,253.69,1234.63,116892.5,134.2,36.45,0,2,5,17,1,3,6,Sim,Não,1
10308,55,281.91,446.66,21886.14,42.41,32.81,4,3,7,1,11,0,7,Sim,Não,0
4258,23,514.5,31.11,45986.3,65.94,30.36,0,1,6,6,11,3,12,Não,Não,1
4437,42,550.12,426.54,86918.77,192.76,26.76,4,0,4,10,2,3,4,Sim,Não,1
2752,41,298.66,2725.05,51752.78,45.72,39.38,9,9,8,30,19,6,20,Não,Não,0
3036,55,643.61,1409.25,79686.25,134.52,36.53,1,4,7,6,19,0,6,Sim,Não,0
7009,29,283.63,1890.74,22844.18,74.35,25.45,5,9,10,37,19,6,28,Sim,Não,0
1792,38,1034.99,298.74,140613.34,228.26,31.56,1,4,3,17,12,2,12,Não,Não,0
12079,54,213.1,699.69,38046.66,225.67,29.72,4,8,5,30,12,0,6,Não,Não,0
3525,36,233.12,1463.64,21713.41,160.66,25.08,7,8,4,30,8,10,15,Não,Não,0
2451,45,458.2,4472.21,73473.03,56.99,33.6,7,8,10,42,20,10,27,Não,Não,0
11515,22,340.22,2447.8,21606.99,10.68,28.9,5,5,5,7,8,10,25,Não,Não,0
6486,43,273.23,3415.38,55782.13,10000.0,29.42,7,10,9,45,27,8,33,Não,Não,0
5080,35,317.86,1333.84,21383.83,44.91,34.28,5,8,5,6,12,8,18,Sim,Não,0
9210,33,1427.39,116.94,174125.29,218.09,46.13,1,3,5,2,10,0,4,Não,Não,0
2933,39,276.16,2598.21,21549.34,54.7,40.8,9,9,8,57,26,8,26,Não,Sim,0
12168,21,234.75,4167.46,13638.8,52.21,39.1,8,7,5,40,20,11,29,Não,Não,0
2535,61,439.29,1330.02,44510.34,41.02,33.74,2,0,7,3,3,4,10,Sim,Não,0
1062,35,415.12,812.01,45136.0,41.67,37.64,3,4,7,5,9,2,5,Não,Sim,0
11910,55,407.42,505.88,42843.65,182.44,33.27,0,6,4,26,10,0,18,Não,Não,0
10702,42,415.55,215.35,45710.37,107.51,31.94,0,3,4,2,8,0,8,Sim,Não,0
8982,43,685.19,1436.54,101626.7,135.67,27.18,4,4,3,11,14,3,9,Não,Não,0
5148,48,432.53,883.31,49077.44,67.47,37.15,3,2,5,13,12,2,11,Sim,Não,1
1433,32,452.79,1767.61,77212.83,62.47,25.06,6,10,7,24,11,8,31,Não,Não,0
10647,33,403.75,1486.2,38198.4,42.76,25.96,1,0,7,25,8,2,1,Não,Não,0
12135,49,197.95,1257.11,27327.19,170.84,30.9,6,7,8,51,19,6,28,Não,Não,0
705,55,487.58,833.1,54815.74,112.03,35.43,2,1,4,1,6,2,11,Não,Não,0
11087,59,306.74,1024.56,15415.09,39.58,26.56,0,8,5,30,11,4,17,Não,Não,0
8935,29,252.46,1899.54,23527.29,110.29,38.22,6,7,6,10,10,11,15,Não,Não,0
4419,33,229.93,1874.48,21230.94,115.8,32.21,9,10,7,21,18,7,16,Sim,Não,0
12018,38,504.5,1381.16,76343.94,134.2,22.97,1,4,5,1,8,3,6,Sim,Não,1
8347,25,314.87,2947.57,12547.0,134.2,39.75,5,6,8,23,21,11,26,Não,Não,0
609,39,497.35,1783.96,61244.1,134.2,29.48,6,8,6,19,19,8,22,Sim,Não,0
2326,43,285.71,1389.92,20408.65,28.92,26.26,8,6,9,53,20,8,16,Não,Não,0
3194,35,358.66,1321.23,23666.21,60.72,26.51,0,8,7,8,17,1,4,Não,Não,1
11028,45,265.34,1282.29,75798.27,363.41,28.08,4,8,7,21,20,5,13,Sim,Não,0
8345,45,235.25,1298.16,45552.91,169.29,35.91,7,9,8,56,14,9,17,Não,Não,0
2994,42,749.13,825.18,94832.34,175.54,31.93,0,3,3,8,12,3,2,Não,Não,0
3091,49,318.18,4624.73,23367.41,60.5,35.93,5,6,10,21,18,7,30,Não,Sim,0
6131,36,234.44,1571.79,22133.78,147.5,36.55,5,6,4,11,19,5,10,Não,Não,0
7190,29,668.26,549.99,112813.8,247.62,34.72,4,3,5,16,20,4,18,Não,Não,0
5906,49,298.46,2291.35,23409.16,10000.0,23.66,7,6,6,47,18,10,20,Não,Não,0
4458,41,118.06,3376.44,40297.3,291.56,27.34,5,8,8,28,22,6,16,Não,Não,0
4920,39,390.68,585.77,54871.84,267.09,34.81,0,0,5,6,3,3,3,Não,Não,1
759,33,297.1,456.02,18926.94,83.8,38.01,0,5,7,15,12,2,15,Não,Não,0
6302,22,251.42,4795.81,14405.15,76.09,25.59,7,10,8,47,23,12,23,Não,Não,0
8424,26,419.1,220.62,44431.06,155.55,24.84,0,2,3,28,6,0,10,Não,Não,0
10725,27,118.32,1567.24,70379.23,342.49,26.64,9,6,10,57,25,12,27,Não,Não,0
12401,34,338.07,3581.22,44768.47,10000.0,36.68,9,7,10,45,19,10,26,Não,Não,0
2146,54,595.91,977.18,74388.47,108.18,30.22,1,3,3,15,11,4,19,Não,Não,0
5419,41,59.31,512.09,98776.22,663.58,35.6,4,5,5,12,10,4,7,Não,Não,0
6109,52,1089.02,538.53,127797.88,102.43,38.91,1,3,3,27,12,4,20,Não,Não,0
400,46,356.86,1270.18,43510.75,115.28,37.99,3,8,6,12,16,8,9,Sim,Não,0
931,31,280.73,1629.11,46529.32,298.66,30.65,2,7,5,31,25,6,32,Não,Não,0
10526,41,257.81,2319.84,46236.06,160.05,27.54,9,10,5,61,24,9,15,Não,Não,0
3990,42,718.04,757.7,124263.21,381.48,30.49,3,4,4,9,13,3,7,Sim,Não,1
543,41,238.45,798.71,44450.32,287.21,23.51,1,4,5,7,9,0,1,Sim,Não,1
4619,31,292.83,309.61,39562.56,188.99,37.04,2,3,5,17,4,2,8,Não,Não,0
5217,25,279.92,1761.39,24208.11,140.78,31.09,2,6,5,14,10,5,20,Não,Não,0
9121,41,486.5,1215.93,104650.39,248.1,37.04,4,4,7,27,13,0,9,Não,Sim,1
1419,39,460.04,1050.84,76729.19,201.9,35.78,3,5,6,33,12,3,19,Sim,Não,0
5420,32,313.14,2656.51,12321.42,38.83,34.29,2,8,6,34,23,12,19,Não,Não,0
3899,49,948.25,650.28,135888.92,412.15,31.05,0,3,1,14,14,4,7,Sim,Não,1
2488,50,1094.04,480.83,117201.71,74.67,40.91,0,8,3,31,14,3,11,Não,Não,0
11115,33,290.61,224.98,27085.16,111.21,29.18,4,2,6,15,9,1,9,Não,Sim,0
11185,44,265.74,2959.98,38022.95,64.5,23.17,7,7,7,30,14,8,24,Não,Sim,0
1460,29,236.74,3048.28,22723.79,183.66,37.34,5,6,7,30,21,11,33,Não,Não,0
368,29,196.48,651.38,76441.94,594.12,24.98,2,7,4,24,18,8,20,Não,Sim,0
1394,34,555.62,1446.74,92337.54,87.49,26.51,6,8,9,17,14,9,19,Sim,Não,0
3822,47,332.76,698.66,29170.66,92.76,23.87,4,4,3,15,17,4,1,Não,Não,0
5886,50,199.36,3072.06,67079.22,317.33,24.97,6,8,8,21,14,11,27,Sim,Não,0
5726,23,622.92,626.34,75315.76,196.8,32.42,0,3,4,10,3,3,8,Sim,Não,0
11871,25,940.27,518.55,172325.01,361.99,32.48,4,4,6,11,8,3,12,Não,Não,0
11548,61,327.15,583.6,42748.25,133.6,32.43,3,4,6,25,12,4,7,Sim,Não,0
8704,34,267.09,1299.59,76935.57,177.61,33.9,7,6,9,54,8,6,33,Não,Não,0
9948,42,374.32,139.84,38091.17,82.97,31.5,3,2,3,17,13,1,11,Não,Não,0
1671,18,225.44,3218.04,785809.61,151.63,26.98,8,10,8,41,17,8,33,Não,Não,0
2761,45,306.71,1185.23,93173.61,579.95,32.49,2,7,5,3,14,3,2,Não,Não,1
64,50,1023.89,191.09,126053.01,227.62,29.15,0,5,1,13,10,4,4,Não,Não,1
10111,36,163.28,2624.3,77865.75,134.2,29.06,7,8,7,6,19,8,17,Sim,Não,0
6523,25,254.76,3519.49,22487.11,59.18,31.43,9,7,6,19,20,11,24,Não,Não,0
135,52,397.97,195.38,33215.08,43.27,30.63,2,3,4,9,14,0,14,Não,Não,0
12412,24,416.0,1440.5,44177.7,10000.0,26.02,0,1,3,9,4,1,5,Não,Não,1
10436,28,483.74,1850.68,69807.73,30.84,33.13,7,9,8,52,16,12,20,Não,Não,0
12267,39,332.52,711.08,41367.03,40.15,29.03,6,5,7,9,20,6,16,Sim,Não,0
2523,49,313.19,59.76,22952.95,64.2,25.45,3,5,6,15,0,1,7,Não,Não,0
7252,41,228.25,2622.13,24674.81,133.04,37.93,7,5,5,23,15,7,15,Não,Não,0
9735,45,320.42,383.01,79282.29,394.3,23.35,4,3,4,6,14,2,4,Sim,Não,1
9994,47,849.71,1264.61,150326.05,385.26,30.03,3,7,6,15,13,0,8,Sim,Não,0
697,49,397.01,1481.99,129752.45,784.44,39.66,2,4,3,3,4,2,7,Não,Não,0
428,31,382.86,1485.94,73195.93,265.27,26.18,4,7,7,22,13,9,17,Não,Não,0
7513,38,425.96,115.63,54369.03,237.2,25.0,0,7,7,9,18,1,1,Não,Não,0
1884,39,244.03,3805.47,46332.17,194.99,24.42,9,7,8,29,22,9,34,Não,Não,0
6464,21,381.56,902.23,43237.99,103.21,27.01,4,7,6,21,10,5,5,Não,Não,0
1942,56,337.17,19.11,96457.46,950.01,25.32,2,8,4,8,12,2,19,Não,Não,0
8073,47,355.09,106.92,149150.84,740.89,22.79,4,7,7,22,11,8,18,Não,Não,0
6339,35,372.96,1605.65,80152.43,216.93,28.9,5,9,7,52,21,10,24,Não,Não,0
7077,58,350.78,1053.75,52168.41,246.29,23.12,3,5,3,27,10,2,6,Não,Não,0
4551,36,253.84,1255.55,27074.9,144.24,34.87,2,3,6,22,14,0,9,Não,Não,0
1256,31,930.06,80.76,168143.99,576.58,29.25,1,1,6,22,10,3,5,Não,Sim,0
6190,49,578.35,267.55,102928.05,301.08,37.94,3,8,3,23,9,3,15,Sim,Não,0
8847,46,276.23,1036.19,57689.32,164.68,33.92,6,3,6,22,14,7,18,Não,Não,0
10538,47,487.27,1294.9,97726.92,292.2,36.5,4,8,5,18,13,0,17,Não,Não,0
3856,38,409.48,1360.32,45248.46,66.77,34.76,2,7,4,24,11,7,20,Não,Não,0
10735,34,363.93,2554.66,68950.97,184.72,27.38,5,7,5,33,17,10,15,Sim,Não,0
677,46,176.59,3133.49,75701.23,10000.0,28.92,9,9,9,24,14,10,28,Sim,Não,0
11704,61,429.19,133.3,43709.74,68.87,30.12,2,4,4,15,8,2,6,Não,Não,0
8268,26,395.58,23.19,59332.46,284.54,34.82,0,5,5,12,12,1,5,Sim,Não,0
7458,32,97.09,691.31,81843.49,643.79,35.77,4,6,7,18,12,3,17,Não,Não,0
2615,44,355.5,673.99,25680.24,45.9,25.46,2,4,3,21,13,2,7,Não,Não,0
6801,27,1145.75,334.62,167774.48,352.73,38.47,2,1,5,2,4,3,9,Não,Não,0
5422,31,588.31,957.82,98314.16,211.77,27.46,3,1,4,20,6,2,11,Não,Não,0
12103,41,309.67,1917.28,28318.68,90.49,23.67,3,10,10,37,18,12,16,Não,Não,0
3545,38,485.78,495.02,74867.98,194.37,39.12,3,5,3,20,8,7,7,Não,Não,0
6706,44,226.78,3829.12,45787.55,279.8,37.58,6,8,10,36,19,8,24,Sim,Não,0
4642,18,254.74,4419.23,56861.51,245.26,24.37,5,6,7,61,17,8,29,Sim,Não,0
12160,45,341.63,15.18,26615.09,43.88,38.76,4,8,4,25,9,2,15,Sim,Não,0
5853,56,392.89,791.4,41034.4,91.01,35.45,3,3,5,9,9,1,4,Não,Não,0
9083,18,562.37,1151.07,74184.32,67.57,35.52,3,3,3,30,14,7,13,Não,Não,0
9426,36,339.19,4880.95,21395.21,55.65,36.98,7,7,8,44,20,6,18,Não,Não,0
10490,20,215.77,2297.86,51229.06,297.87,34.36,6,5,5,13,10,5,16,Não,Não,0
10864,55,579.94,268.08,75117.35,115.37,26.85,4,5,3,27,14,3,20,Não,Não,0
7601,25,200.94,527.39,43057.65,264.93,34.13,4,4,6,13,6,4,5,Não,Não,0
5432,48,426.52,4340.03,92026.85,97.98,39.56,6,6,9,58,21,10,30,Não,Não,0
4961,46,453.54,3436.19,65780.59,72.53,26.53,5,7,5,39,23,12,29,Sim,Não,0
6415,36,342.83,789.47,21639.74,20.02,37.54,1,1,7,10,11,3,3,Não,Não,1
6439,24,406.5,940.91,51934.07,47.67,25.47,4,1,5,2,2,0,8,Não,Não,1
6138,48,239.65,3791.41,12529.89,74.44,24.96,8,8,5,62,25,6,30,Não,Não,0
8640,20,327.95,854.72,49222.31,126.02,30.39,4,5,4,26,9,8,13,Sim,Não,0
9566,32,132.92,121.02,103667.87,678.24,27.05,4,5,3,8,4,3,6,Sim,Não,0
7182,27,555.58,1312.29,64387.98,102.69,39.17,2,7,7,30,16,9,32,Não,Não,0
741,28,301.77,1653.86,27713.37,106.49,36.42,2,6,9,36,19,6,22,Não,Não,0
1,27,312.49,809.98,25823.18,80.42,26.82,4,3,4,3,7,4,3,Não,Não,1
7863,22,489.14,2153.66,77667.69,166.31,33.84,4,5,3,20,16,5,18,Não,Não,0
3223,45,350.07,696.05,44937.23,188.09,25.04,3,6,5,14,14,1,18,Não,Não,0
11044,26,275.53,2536.84,68272.53,134.2,39.76,5,8,8,14,8,10,27,Sim,Não,0
8532,40,189.9,720.66,41757.37,296.55,34.92,3,5,3,29,13,6,8,Sim,Não,0
2612,38,533.15,946.96,78240.96,281.58,34.66,1,3,6,10,7,2,12,Não,Não,0
4092,32,202.3,4279.61,52757.09,10000.0,32.3,9,8,6,36,24,12,28,Não,Não,0
5492,45,304.42,700.2,21242.47,72.02,30.3,2,6,7,30,18,8,8,Não,Não,0
4895,24,238.48,67.23,29885.05,148.35,25.51,6,7,4,22,8,7,14,Sim,Não,0
2110,22,261.12,2575.87,13522.44,102.24,34.55,4,10,10,25,21,8,34,Não,Não,0
4697,23,229.59,1763.48,23117.43,100.68,34.0,7,10,6,51,25,8,18,Não,Não,0
2866,53,327.17,678.58,18963.87,104.9,27.48,0,0,6,6,5,2,3,Não,Não,1
